part_number,quantity,guide_parice
365A25814332,1,65.807
365A25-8143-32,1,65.807
365A25814415,1,1440.546
365A25-8144-15,1,1440.546
365A25814425,1,155.975
365A25-8144-25,1,155.975
365A25814527,1,203.1075
365A25-8145-27,1,203.1075
365A25814737,1,78.795
365A25-8147-37,1,78.795
365A25814742,1,89.437
365A25-8147-42,1,89.437
365A25814760,1,1967.5375
365A25-8147-60,1,1967.5375
365A25815027,1,335.053
365A25-8150-27,1,335.053
365A25817420,1,16.9575
365A25-8174-20,1,16.9575
365A25820005,1,2281.825
365A25-8200-05,1,2281.825
365A25820025,1,44.6165
365A25-8200-25,1,44.6165
365A25820026,1,18.5215
365A25-8200-26,1,18.5215
365A25839801,1,3613.622
365A25-8398-01,1,3613.622
365A25839901,1,25869.8265
365A25-8399-01,1,25869.8265
365A25841133,1,296.939
365A25-8411-33,1,296.939
365A25842000,1,2878.3295
365A25-8420-00,1,2878.3295
365A25842001,1,2878.3295
365A25-8420-01,1,2878.3295
365A25842320,1,728.586
365A25-8423-20,1,728.586
365A27305620,1,37.1875
365A27-3056-20,1,37.1875
365A27310547,1,16.422
365A27-3105-47,1,16.422
365A27311101,1,1119.518
365A27-3111-01,1,1119.518
365A27313601,1,2327.64
365A27-3136-01,1,2327.64
365A27314420,1,373.1925
365A27-3144-20,1,373.1925
365A27315220,1,14.3225
365A27-3152-20,1,14.3225
365A27315421,1,173.91
365A27-3154-21,1,173.91
365A27315521,1,427.7285
365A27-3155-21,1,427.7285
365A27315922,1,54.8335
365A 27 3159 22,1,54.8335
365A27-3159-22,1,54.8335
365A27316121,1,131.8265
365A27-3161-21,1,131.8265
365A27316202,1,2956.6995
365A27-3162-02,1,2956.6995
365A27316322,1,172.006
365A27-3163-22,1,172.006
365A27316421,1,1425.1185
365A27-3164-21,1,1425.1185
365A27316521,1,299.9905
365A27-3165-21,1,299.9905
365A27316620,2,29.0785
365A27-3166-20,2,29.0785
365A27316720,1,12.8095
365A27-3167-20,1,12.8095
365A27317501,1,1137.062
365A27-3175-01,1,1137.062
365A27317820,1,134.317
365A27-3178-20,1,134.317
365A27317722,1,111.146
365A 27 3177 22,1,111.146
365A27-3177-22,1,111.146
365A27318900,1,2371.6615
365A27-3189-00,1,2371.6615
365A27318520,1,242.386
365A 27 3185 20,1,242.386
365A27-3185-20,1,242.386
365A27319420,1,35.326
365A 27 3194 20,1,35.326
365A27-3194-20,1,35.326
365A27319620,1,162.7665
365A27-3196-20,1,162.7665
365A27320602,1,7555.2845
365A27-3206-02,1,7555.2845
365A27320703,1,7301.296
365A27-3207-03,1,7301.296
365A2732210101,1,1074.8335
365A27-3221-0101,1,1074.8335
365A27322920,1,142.613
365A27-3229-20,1,142.613
365A27322921,1,138.992
365A27-3229-21,1,138.992
365A27323020,1,75.905
365A27-3230-20,1,75.905
365A27323021,1,160.2165
365A27-3230-21,1,160.2165
365A27323622,1,1311.8645
365A27-3236-22,1,1311.8645
365A27324122,1,21.4455
365A 27 3241 22,1,21.4455
365A27-3241-22,1,21.4455
365A2732472251,1,3347.3765
365A27-3247-2251,1,3347.3765
365A27325500,1,1070.2945
365A27-3255-00,1,1070.2945
365A27325620,1,1998.877
365A27-3256-20,1,1998.877
365A27326500,1,1097.0015
365A27-3265-00,1,1097.0015
365A27326601,1,1085.314
365A27-3266-01,1,1085.314
365A27327340,1,208.2245
365A27-3273-40,1,208.2245
365A27329220,1,71.0345
365A27-3292-20,1,71.0345
365A27329320,1,42.381
365A27-3293-20,1,42.381
365A2733060701,1,14771.7335
365A27-3306-0701,1,14771.7335
365A27330700,1,566.831
365A27-3307-00,1,566.831
365A27330638,1,1560.498
365A27-3306-38,1,1560.498
365A27331820,1,503.506
365A27-3318-20,1,503.506
365A27331920,1,327.0715
365A27-3319-20,1,327.0715
365A27333000,1,755.4545
365A27-3330-00,1,755.4545
365A27333504,1,378.794
365A27-3335-04,1,378.794
365A27333904,1,1110.372
365A27-3339-04,1,1110.372
365A27334101,1,1162.2305
365A27-3341-01,1,1162.2305
365A27334220,1,22.831
365A 27 3342 20,1,22.831
365A27-3342-20,1,22.831
365A27334221,1,28.5345
365A 27 3342 21,1,28.5345
365A27-3342-21,1,28.5345
365A27334222,10,6.0775
365A 27 3342 22,10,6.0775
365A27-3342-22,10,6.0775
365A27334223,10,6.1285
365A 27 3342 23,10,6.1285
365A27-3342-23,10,6.1285
365A27334521,1,622.438
365A27-3345-21,1,622.438
365A27335520,1,235.195
365A27-3355-20,1,235.195
365A27335720,1,24.616
365A 27 3357 20,1,24.616
365A27-3357-20,1,24.616
365A27336120,1,38.8535
365A 27 3361 20,1,38.8535
365A27-3361-20,1,38.8535
365A27336220,1,394.332
365A27-3362-20,1,394.332
365A27336320,1,422.382
365A27-3363-20,1,422.382
365A27336524,1,19.5925
365A 27 3365 24,1,19.5925
365A27-3365-24,1,19.5925
365A27336525,1,19.686
365A 27 3365 25,1,19.686
365A27-3365-25,1,19.686
365A2733662201,1,3595.398
365A27-3366-2201,1,3595.398
365A27336820,1,124.338
365A 27 3368 20,1,124.338
365A27-3368-20,1,124.338
365A27336920,1,331.993
365A27-3369-20,1,331.993
365A27337320,1,203.3285
365A 27 3373 20,1,203.3285
365A27-3373-20,1,203.3285
365A27338320,1,315.945
365A27-3383-20,1,315.945
365A27338720,1,809.7355
365A27-3387-20,1,809.7355
365A27341921,1,984.0195
365A27-3419-21,1,984.0195
365A27342221,1,865.5975
365A27-3422-21,1,865.5975
365A27342520,5,20.621
365A 27 3425 20,5,20.621
365A27-3425-20,5,20.621
365A27342800,1,1161.4315
365A27-3428-00,1,1161.4315
365A27343320,1,108.5705
365A27-3433-20,1,108.5705
365A27346000,1,933.47
365A27-3460-00,1,933.47
365A27346201,1,1564.833
365A27-3462-01,1,1564.833
365A27351000,1,1212.848
365A27-3510-00,1,1212.848
365A27351106,1,2964.885
365A27-3511-06,1,2964.885
365A27351107,1,2917.931
365A27-3511-07,1,2917.931
365A27351320,1,28.747
365A 27 3513 20,1,28.747
365A27-3513-20,1,28.747
365A27351720,1,103.598
365A27-3517-20,1,103.598
365A27352002,1,1012.2905
365A27-3520-02,1,1012.2905
365A27352100,1,1361.343
365A27-3521-00,1,1361.343
365A27352203,1,1235.1945
365A27-3522-03,1,1235.1945
365A27353420,1,254.0225
365A27-3534-20,1,254.0225
365A27353503,1,5716.9385
365A27-3535-03,1,5716.9385
365A27361004,1,1439.4835
365A27-3610-04,1,1439.4835
365A27361022,1,41.208
365A 27 3610 22,1,41.208
365A27-3610-22,1,41.208
365A27361045,1,933.0025
365A27-3610-45,1,933.0025
365A2736104505,1,1097.452
365A27-3610-4505,1,1097.452
365A27361046,1,22.372
365A 27 3610 46,1,22.372
365A27-3610-46,1,22.372
365A27361049,1,18.5725
365A 27 3610 49,1,18.5725
365A27-3610-49,1,18.5725
365A27361325,1,95.7695
365A27-3613-25,1,95.7695
365A27362201,1,540.532
365A27-3622-01,1,540.532
365A27362320,1,62.0925
365A 27 3623 20,1,62.0925
365A27-3623-20,1,62.0925
365A27362727,1,266.1095
365A27-3627-27,1,266.1095
365A27362820,10,9.027
365A 27 3628 20,10,9.027
365A27-3628-20,10,9.027
365A27362821,10,2.5245
365A 27 3628 21,10,2.5245
365A27-3628-21,10,2.5245
365A27363120,1,93.6275
365A 27 3631 20,1,93.6275
365A27-3631-20,1,93.6275
365A27363121,1,30.906
365A27-3631-21,1,30.906
365A27363122,1,102.9605
365A27-3631-22,1,102.9605
365A27371001,1,399.6275
365A27-3710-01,1,399.6275
365A27371202,1,741.3445
365A27-3712-02,1,741.3445
365A27371203,1,741.3445
365A27-3712-03,1,741.3445
365A27371720,1,25.3555
365A27-3717-20,1,25.3555
365A27371721,1,28.424
365A27-3717-21,1,28.424
365A27371722,1,30.685
365A27-3717-22,1,30.685
365A27371723,1,32.844
365A27-3717-23,1,32.844
365A27372320,1,13.3705
365A27-3723-20,1,13.3705
365A27373600,1,323.136
365A27-3736-00,1,323.136
365A27375020,1,749.751
365A27-3750-20,1,749.751
365A27376221,1,62.2625
365A 27 3762 21,1,62.2625
365A27-3762-21,1,62.2625
365A27376321,1,107.814
365A 27 3763 21,1,107.814
365A27-3763-21,1,107.814
365A27376620,1,152.966
365A 27 3766 20,1,152.966
365A27-3766-20,1,152.966
365A27377020,1,81.923
365A 27 3770 20,1,81.923
365A27-3770-20,1,81.923
365A27377120,1,45.2965
365A27-3771-20,1,45.2965
365A27380100,1,668.508
365A27-3801-00,1,668.508
365A27380421,1,668.848
365A27-3804-21,1,668.848
365A27380520,1,74.5535
365A27-3805-20,1,74.5535
365A 27 3805 20,1,74.5535
365A27380620,1,40.7065
365A27-3806-20,1,40.7065
365A 27 3806 20,1,40.7065
365A27380720,1,22.4485
365A27-3807-20,1,22.4485
365A27380820,1,129.183
365A27-3808-20,1,129.183
365A27380920,1,4.59
365A27-3809-20,1,4.59
365A27381120,1,45.9
365A27-3811-20,1,45.9
365A27381320,1,841.4575
365A27-3813-20,1,841.4575
365A27381322,1,822.8765
365A27-3813-22,1,822.8765
365A27381820,1,521.0415
365A27-3818-20,1,521.0415
365A2738200001,1,791.554
365A27-3820-0001,1,791.554
365A27382621,1,53.669
365A27-3826-21,1,53.669
365A27383820,1,131.563
365A27-3838-20,1,131.563
365A27390120,1,124.984
365A27-3901-20,1,124.984
365A27390121,1,192.8905
365A27-3901-21,1,192.8905
365A27390122,1,85.051
365A27-3901-22,1,85.051
365A27390220,1,126.616
365A27-3902-20,1,126.616
365A27390221,1,112.7865
365A27-3902-21,1,112.7865
365A27390223,1,120.8955
365A27-3902-23,1,120.8955
365A27390321,2,17.4335
365A27-3903-21,2,17.4335
365A27390420,2,10.8375
365A 27 3904 20,2,10.8375
365A27-3904-20,2,10.8375
365A27390421,2,18.666
365A 27 3904 21,2,18.666
365A27-3904-21,2,18.666
365A27390520,1,58.2165
365A 27 3905 20,1,58.2165
365A27-3905-20,1,58.2165
365A27390620,1,85.1955
365A27-3906-20,1,85.1955
365A27390720,1,106.7855
365A 27 3907 20,1,106.7855
365A27-3907-20,1,106.7855
365A27390820,1,526.83
365A27-3908-20,1,526.83
365A27391400,1,1268.5485
365A27-3914-00,1,1268.5485
365A27392520,1,360.9355
365A27-3925-20,1,360.9355
365A27392521,1,2991.456
365A27-3925-21,1,2991.456
365A27392620,1,7.99
365A27-3926-20,1,7.99
365A27403001,1,4750.786
365A27-4030-01,1,4750.786
365A27403420,1,88.5275
365A27-4034-20,1,88.5275
365A27418120,1,114.6395
365A27-4181-20,1,114.6395
365A27418221,1,106.726
365A27-4182-21,1,106.726
365A27804220,1,36.227
365A27-8042-20,1,36.227
365A27805020,1,126.497
365A27-8050-20,1,126.497
365A27805420,1,287.028
365A27-8054-20,1,287.028
365A27806400,1,1954.473
365A27-8064-00,1,1954.473
365A27807200,1,1615.017
365A27-8072-00,1,1615.017
365A27807703,1,1327.1815
365A27-8077-03,1,1327.1815
365A27821000,1,1456.271
365A27-8210-00,1,1456.271
365A27821700,1,666.349
365A27-8217-00,1,666.349
365A27822620,1,1005.618
365A27-8226-20,1,1005.618
365A27826300,1,623.8235
365A27-8263-00,1,623.8235
365A31000204N,1,232774.302
365A31-0002-04N,1,232774.302
365A31000205N,1,223758.573
365A31-0002-05N,1,223758.573
365A31000205P,1,223758.573
365A31-0002-05P,1,223758.573
365A31000205Q,1,223758.573
365A31-0002-05Q,1,223758.573
365A31001100M,1,213220.4855
365A31-0011-00M,1,213220.4855
365A31001202Q,1,228565.68
365A31-0012-02Q,1,228565.68
365A31100700,1,2819.4925
365A31-1007-00,1,2819.4925
365A31101821,1,247.622
365A31-1018-21,1,247.622
365A31101822,1,246.602
365A31-1018-22,1,246.602
365A31107620,1,82.501
365A31-1076-20,1,82.501
365A31107820,1,170.119
365A31-1078-20,1,170.119
365A31108220,1,48.6795
365A31-1082-20,1,48.6795
365A31108420,1,87.4735
365A31-1084-20,1,87.4735
365A31108421,1,271.8385
365A31-1084-21,1,271.8385
365A3110842201,1,131.869
365A31-1084-2201,1,131.869
365A3110842301,1,270.368
365A31-1084-2301,1,270.368
365A3110842401,1,344.386
365A31-1084-2401,1,344.386
365A31108522,1,812.1325
365A31-1085-22,1,812.1325
365A3110882101,1,111.52
365A31-1088-2101,1,111.52
365A31109520,5,21.7855
365A31-1095-20,5,21.7855
365A31110005,1,16350.974
365A31-1100-05,1,16350.974
365A31110108,1,12224.4025
365A31-1101-08,1,12224.4025
365A31110114,1,15784.33
365A31-1101-14,1,15784.33
365A31110117,1,15827.8245
365A31-1101-17,1,15827.8245
365A31110118,1,17760.5375
365A31-1101-18,1,17760.5375
365A31110131,1,179.282
365A31-1101-31,1,179.282
365A31110133,1,83.7505
365A31-1101-33,1,83.7505
365A311101C1,1,325.1165
365A31-1101-C1,1,325.1165
365A31110220,1,98.804
365A31-1102-20,1,98.804
365A31110321,1,439.11
365A31-1103-21,1,439.11
365A31110522,1,1044.531
365A31-1105-22,1,1044.531
365A31110720,1,31.637
365A 31 1107 20,1,31.637
365A31-1107-20,1,31.637
365A31110721,1,67.2605
365A 31 1107 21,1,67.2605
365A31-1107-21,1,67.2605
365A31110915M,1,58434.967
365A31-1109-15M,1,58434.967
365A31111603,1,2619.292
365A31-1116-03,1,2619.292
365A31111720,1,144.9845
365A31-1117-20,1,144.9845
365A31111604,1,2522.8085
365A31-1116-04,1,2522.8085
365A3111172001,1,184.433
365A31-1117-2001,1,184.433
365A3111172101,1,190.57
365A31-1117-2101,1,190.57
365A3111172201,1,190.9865
365A31-1117-2201,1,190.9865
365A3111172301,1,193.885
365A31-1117-2301,1,193.885
365A3111172401,1,128.537
365A31-1117-2401,1,128.537
365A31112120,1,194.497
365A31-1121-20,1,194.497
365A31112221,1,271.66
365A31-1122-21,1,271.66
365A31112307,1,1476.127
365A31-1123-07,1,1476.127
365A31112306,1,2027.6835
365A31-1123-06,1,2027.6835
365A31112811,1,4670.0105
365A31-1128-11,1,4670.0105
365A31113120,1,36.7115
365A 31 1131 20,1,36.7115
365A31-1131-20,1,36.7115
365A31113402,1,28747.085
365A31-1134-02,1,28747.085
365A31113720,2,70.567
365A31-1137-20,2,70.567
365A31114320,1,1420.163
365A31-1143-20,1,1420.163
365A31114422,1,1180.446
365A31-1144-22,1,1180.446
365A31114620,1,75.9135
365A31-1146-20,1,75.9135
365A31115520,1,56.559
365A31-1155-20,1,56.559
365A3111552001,1,142.494
365A31-1155-2001,1,142.494
365A3111552101,1,139.553
365A31-1155-2101,1,139.553
365A3111552201,1,178.5425
365A31-1155-2201,1,178.5425
365A3111552301,1,142.2815
365A31-1155-2301,1,142.2815
365A3111552401,1,306.629
365A31-1155-2401,1,306.629
365A31115603,1,1719.4735
365A31-1156-03,1,1719.4735
365A31117100,1,2367.097
365A31-1171-00,1,2367.097
365A31117521,1,80.3165
365A 31 1175 21,1,80.3165
365A31-1175-21,1,80.3165
365A31117800,1,3334.278
365A31-1178-00,1,3334.278
365A31117905,1,32095.507
365A31-1179-05,1,32095.507
365A31118020,1,1035.5635
365A31-1180-20,1,1035.5635
365A31118120,1,46.5035
365A31-1181-20,1,46.5035
365A31118221,1,216.444
365A 31 1182 21,1,216.444
365A31-1182-21,1,216.444
365A31118321,1,120.4025
365A 31 1183 21,1,120.4025
365A31-1183-21,1,120.4025
365A31118421,1,2028.593
365A 31 1184 21,1,2028.593
365A31-1184-21,1,2028.593
365A31119020,5,20.349
365A 31 1190 20,5,20.349
365A31-1190-20,5,20.349
365A31118521,1,229.721
365A 31 1185 21,1,229.721
365A31-1185-21,1,229.721
365A31119120,5,6.7575
365A 31 1191 20,5,6.7575
365A31-1191-20,5,6.7575
365A31119220,5,21.7005
365A 31 1192 20,5,21.7005
365A31-1192-20,5,21.7005
365A31119400,1,477.275
365A31-1194-00,1,477.275
365A31119421,1,19.907
365A 31 1194 21,1,19.907
365A31-1194-21,1,19.907
365A3112110051,1,53569.329
365A31-1211-0051,1,53569.329
365A3112120051,1,54284.1875
365A31-1212-0051,1,54284.1875
365A31122520,1,143.4545
365A31-1225-20,1,143.4545
365A31122620,1,259.318
365A31-1226-20,1,259.318
365A31177223,1,443.0455
365A31-1772-23,1,443.0455
365A31177820,1,37.6295
365A31-1778-20,1,37.6295
365A31178220,1,201.518
365A31-1782-20,1,201.518
365A31178320,1,126.412
365A31-1783-20,1,126.412
365A31181004,1,44587.719
365A31-1810-04,1,44587.719
365A3118100451,1,41124.02
365A31-1810-0451,1,41124.02
365A31182800,1,3368.533
365A31-1828-00,1,3368.533
365A31185004,1,8169.027
365A31-1850-04,1,8169.027
365A31185005,1,8169.027
365A31-1850-05,1,8169.027
365A31185802,1,7002.929
365A 31 1858 02,1,7002.929
365A31-1858-02,1,7002.929
365A31185920,2,24.5905
365A 31 1859 20,2,24.5905
365A31-1859-20,2,24.5905
365A31186520,10,7.8625
365A 31 1865 20,10,7.8625
365A31-1865-20,10,7.8625
365A31187620,1,279.82
365A 31 1876 20,1,279.82
365A31-1876-20,1,279.82
365A31188420,1,551.2845
365A 31 1884 20,1,551.2845
365A31-1884-20,1,551.2845
365A31188621,1,141.6695
365A 31 1886 21,1,141.6695
365A31-1886-21,1,141.6695
365A31188901,1,262.3185
365A31-1889-01,1,262.3185
365A31189010,1,4604.0845
365A31-1890-10,1,4604.0845
365A31189320,1,182.138
365A 31 1893 20,1,182.138
365A31-1893-20,1,182.138
365A31190020,1,959.5225
365A31-1900-20,1,959.5225
365A3119032001,1,145.6475
365A31-1903-2001,1,145.6475
365A3119032101,1,139.672
365A31-1903-2101,1,139.672
365A3119032201,1,361.6495
365A31-1903-2201,1,361.6495
365A3119032301,1,93.7295
365A31-1903-2301,1,93.7295
365A31191321,1,2229.686
365A31-1913-21,1,2229.686
365A31191621,1,899.521
365A31-1916-21,1,899.521
365A31191900,1,670.48
365A31-1919-00,1,670.48
365A31192421,1,38.2245
365A31 1924 21,1,38.2245
365A31-1924-21,1,38.2245
365A31192620,1,246.6105
365A31-1926-20,1,246.6105
365A31192820,1,224.009
365A31-1928-20,1,224.009
365A31193000,1,59.415
365A31-1930-00,1,59.415
365A31193320,1,94.6305
365A 31 1933 20,1,94.6305
365A31-1933-20,1,94.6305
365A3119352001,1,553.027
365A31-1935-2001,1,553.027
365A3119352101,1,136.51
365A31-1935-2101,1,136.51
365A3119352201,1,227.069
365A31-1935-2201,1,227.069
365A3119352301,1,109.395
365A31-1935-2301,1,109.395
365A31193701,1,67.5835
365A31-1937-01,1,67.5835
365A 31 1937 01,1,67.5835
365A31193700,2,73.3975
365A31-1937-00,2,73.3975
365A 31 1937 00,2,73.3975
365A31197021,1,461.057
365A 31 1970 21,1,461.057
365A31-1970-21,1,461.057
365A31197121,1,358.564
365A 31 1971 21,1,358.564
365A31-1971-21,1,358.564
365A31199802,1,6554.877
365A31-1998-02,1,6554.877
365A31200120,1,776.1265
365A31-2001-20,1,776.1265
365A31200200,1,266.577
365A31-2002-00,1,266.577
365A31200321,1,24.072
365A31-2003-21,1,24.072
365A31200821,1,230.044
365A31-2008-21,1,230.044
365A31203120,1,1944.749
365A31-2031-20,1,1944.749
365A31203700,1,7500.0515
365A31-2037-00,1,7500.0515
E4202F01,1,7500.0515
365A31203701,1,8898.65
365A31-2037-01,1,8898.65
365A31203800,1,7002.929
365A31-2038-00,1,7002.929
J-16130-16,1,7002.929
365A31203801,1,8603.3515
365A31-2038-01,1,8603.3515
365A31205000,1,2979.3945
365A31-2050-00,1,2979.3945
365A31206021,1,3111.6375
365A31-2060-21,1,3111.6375
365A31206020,1,3056.549
365A31-2060-20,1,3056.549
365A31210107,1,28846.9515
365A31-2101-07,1,28846.9515
365A31210106,1,29932.9455
365A31-2101-06,1,29932.9455
365A31210109,1,29108.3775
365A31-2101-09,1,29108.3775
365A312101C1,1,797.079
365A31-2101-C1,1,797.079
365A31210520,1,84.8385
365A31-2105-20,1,84.8385
365A31210420,1,436.2455
365A31-2104-20,1,436.2455
365A3121112001,1,117.7165
365A31-2111-2001,1,117.7165
365A3121112101,1,128.027
365A31-2111-2101,1,128.027
365A31211320,1,187.629
365A31-2113-20,1,187.629
365A31211321,1,245.5905
365A31-2113-21,1,245.5905
365A31211431,1,1665.354
365A31-2114-31,1,1665.354
365A31211433,1,1628.3705
365A31-2114-33,1,1628.3705
365A31211432,1,1833.297
365A31-2114-32,1,1833.297
365A31211520,1,260.797
365A31-2115-20,1,260.797
365A312115D1,1,311.61
365A31-2115-D1,1,311.61
365A31211620,1,86.785
365A31-2116-20,1,86.785
365A312115D2,1,305.0735
365A31-2115-D2,1,305.0735
365A312115D3,1,289.238
365A31-2115-D3,1,289.238
365A31211622,1,62.0925
365A31-2116-22,1,62.0925
365A31211830,1,3225.1805
365A31-2118-30,1,3225.1805
365A31211831,1,1378.853
365A31-2118-31,1,1378.853
365A31211832,1,825.7835
365A31-2118-32,1,825.7835
365A312118B1,1,772.2505
365A31-2118-B1,1,772.2505
365A31211833,1,1366.664
365A31-2118-33,1,1366.664
365A312118B2,1,772.6415
365A31-2118-B2,1,772.6415
365A312118B3,1,773.211
365A31-2118-B3,1,773.211
365A31211921,1,730.167
365A31-2119-21,1,730.167
365A31212120,1,2042.55
365A31-2121-20,1,2042.55
365A31212221,8,928.5995
365A31-2122-21,8,928.5995
365A31212320,1,112.6845
365A31-2123-20,1,112.6845
365A31213520,1,285.702
365A31-2135-20,1,285.702
365A31213620,5,19.3035
365A 31 2136 20,5,19.3035
365A31-2136-20,5,19.3035
365A31213720,1,104.6605
365A31-2137-20,1,104.6605
365A31213820,1,102.952
365A31-2138-20,1,102.952
365A31213920,1,105.0685
365A31-2139-20,1,105.0685
365A31214120,1,171.4535
365A31-2141-20,1,171.4535
365A31214321,1,1051.8155
365A31-2143-21,1,1051.8155
365A31214220,1,39.6185
365A 31 2142 20,1,39.6185
365A31-2142-20,1,39.6185
365A3121440101,1,3705.201
365A31-2144-0101,1,3705.201
365A31214620,5,22.7375
365A 31 2146 20,5,22.7375
365A31-2146-20,5,22.7375
365A31214800,1,2668.8215
365A31-2148-00,1,2668.8215
365A31214920,1,147.815
365A31-2149-20,1,147.815
365A31215220,1,55.794
365A31-2152-20,1,55.794
365A31215421,1,720.12
365A31-2154-21,1,720.12
365A31215620,1,112.8205
365A31-2156-20,1,112.8205
365A31215920,1,242.012
365A31-2159-20,1,242.012
365A31215820,1,76.177
365A31-2158-20,1,76.177
365A31215821,1,74.0095
365A31-2158-21,1,74.0095
365A31218520,1,413.916
365A31-2185-20,1,413.916
365A31218521,1,324.904
365A31-2185-21,1,324.904
365A31218620,1,409.3005
365A31-2186-20,1,409.3005
365A31218621,1,420.427
365A31-2186-21,1,420.427
365A31218720,1,246.1855
365A31-2187-20,1,246.1855
365A3145000072,1,9591.5955
365A31-4500-0072,1,9591.5955
365A31450004M,1,688835.5375
365A31-4500-04M,1,688835.5375
365A31450004T,1,683205.2905
365A31-4500-04T,1,683205.2905
365A31450006M,1,705838.674
365A31-4500-06M,1,705838.674
365A31450006N,1,640824.8515
365A31-4500-06N,1,640824.8515
365A31450006P,1,716276.198
365A31-4500-06P,1,716276.198
365A31450006T,1,697536.8345
365A31-4500-06T,1,697536.8345
365A31450008M,1,719955.4655
365A31-4500-08M,1,719955.4655
365A31450008N,1,687811.8485
365A31-4500-08N,1,687811.8485
365A31450008P,1,730601.7665
365A31-4500-08P,1,730601.7665
365A31450008T,1,713199.1725
365A31-4500-08T,1,713199.1725
365A31451420,1,1213.5535
365A31-4514-20,1,1213.5535
365A31451421,1,1485.171
365A31-4514-21,1,1485.171
365A31451820,1,181.3645
365A31-4518-20,1,181.3645
365A31451920,1,5105.6865
365A31-4519-20,1,5105.6865
365A31452104,1,104881.6275
365A31-4521-04,1,104881.6275
365A31452105,1,107304.306
365A31-4521-05,1,107304.306
365A31452107,1,82702.212
365A31-4521-07,1,82702.212
365A31452221,1,153.765
365A31-4522-21,1,153.765
365A31452321,1,886.7625
365A31-4523-21,1,886.7625
365A31452700,1,4400.178
365A31-4527-00,1,4400.178
365A31452701,1,3334.2185
365A31-4527-01,1,3334.2185
365A31453320,1,754.7745
365A31-4533-20,1,754.7745
365A31453102,1,16359.3465
365A31-4531-02,1,16359.3465
365A31453420,1,223.312
365A31-4534-20,1,223.312
365A31453520,1,5.6185
365A31-4535-20,1,5.6185
365A31453620,1,83.9035
365A31-4536-20,1,83.9035
365A31453720,1,39.4655
365A 31 4537 20,1,39.4655
365A31-4537-20,1,39.4655
365A31453820,1,40.868
365A 31 4538 20,1,40.868
365A31-4538-20,1,40.868
365A31454220,1,303.3395
365A31-4542-20,1,303.3395
365A31454102,1,19481.5835
365A31-4541-02,1,19481.5835
