part_number,quantity,guide_price,,,,,
350A37-1127-02,1,2590.9818,,,,,
350A37113120,1,126.7068,,,,,
350A 37 1131 20,1,126.7068,,,,,
350A37-1131-20,1,126.7068,,,,,
350A37114621,5,34.4955,,,,,
350A 37 1146 21,5,34.4955,,,,,
350A37-1146-21,5,34.4955,,,,,
350A37114820,1,335.5938,,,,,
350A37-1148-20,1,335.5938,,,,,
350A37114920,10,6.4815,,,,,
350A37-1149-20,10,6.4815,,,,,
350A37115920,5,8.4738,,,,,
350A 37 1159 20,5,8.4738,,,,,
350A37-1159-20,5,8.4738,,,,,
350A37115921,5,7.6299,,,,,
350A 37 1159 21,5,7.6299,,,,,
350A37-1159-21,5,7.6299,,,,,
350A37116200,1,808.1517,,,,,
350A37-1162-00,1,808.1517,,,,,
350A3711652001,5,27.7182,,,,,
350A37-1165-2001,5,27.7182,,,,,
350A37116920,1,214.8726,,,,,
350A37-1169-20,1,214.8726,,,,,
350A37117622,1,120.1035,,,,,
350A37-1176-22,1,120.1035,,,,,
350A37117820,1,178.4979,,,,,
350A37-1178-20,1,178.4979,,,,,
350A37118102,1,5926.7358,,,,,
350A37-1181-02,1,5926.7358,,,,,
350A37118322,1,73.4367,,,,,
350A37-1183-22,1,73.4367,,,,,
350A37118421,1,64.8759,,,,,
350A37-1184-21,1,64.8759,,,,,
350A37118800,1,114.318,,,,,
350A37-1188-00,1,114.318,,,,,
350A37119020,1,135.2763,,,,,
350A 37 1190 20,1,135.2763,,,,,
350A37-1190-20,1,135.2763,,,,,
350A37119121,2,28.275,,,,,
350A 37 1191 21,2,28.275,,,,,
350A37-1191-21,2,28.275,,,,,
350A37119421,5,14.5464,,,,,
350A 37 1194 21,5,14.5464,,,,,
350A37-1194-21,5,14.5464,,,,,
350A37119722,1,2182.8561,,,,,
350A37-1197-22,1,2182.8561,,,,,
350A37120020,2,38.541,,,,,
350A37-1200-20,2,38.541,,,,,
350A37120420,1,360.615,,,,,
350A37-1204-20,1,360.615,,,,,
350A37120620,5,11.9277,,,,,
350A 37 1206 20,5,11.9277,,,,,
350A37-1206-20,5,11.9277,,,,,
350A37120820,1,2617.9257,,,,,
350A37-1208-20,1,2617.9257,,,,,
350A37120920,1,218.022,,,,,
350A37-1209-20,1,218.022,,,,,
350A37121020,1,27.5877,,,,,
350A 37 1210 20,1,27.5877,,,,,
350A37-1210-20,1,27.5877,,,,,
350A37121220,1,127.7856,,,,,
350A 37 1212 20,1,127.7856,,,,,
350A37-1212-20,1,127.7856,,,,,
350A37122021,1,1170.8982,,,,,
350A37-1220-21,1,1170.8982,,,,,
350A37122823,1,861.3087,,,,,
350A37-1228-23,1,861.3087,,,,,
350A37122921,1,29.232,,,,,
350A 37 1229 21,1,29.232,,,,,
350A37-1229-21,1,29.232,,,,,
350A37123620,2,17.8176,,,,,
350A37-1236-20,2,17.8176,,,,,
350A37123720,1,158.5488,,,,,
350A 37 1237 20,1,158.5488,,,,,
350A37-1237-20,1,158.5488,,,,,
350A37124821,1,726.5718,,,,,
350A37-1248-21,1,726.5718,,,,,
350A37126420,1,78.9786,,,,,
350A 37 1264 20,1,78.9786,,,,,
350A37-1264-20,1,78.9786,,,,,
350A37126520,1,42.9954,,,,,
350A 37 1265 20,1,42.9954,,,,,
350A37-1265-20,1,42.9954,,,,,
350A37126820,1,21.2976,,,,,
350A 37 1268 20,1,21.2976,,,,,
350A37-1268-20,1,21.2976,,,,,
350A37127920,1,378.9546,,,,,
350A37-1279-20,1,378.9546,,,,,
350A3712842001,1,94.6995,,,,,
350A37-1284-2001,1,94.6995,,,,,
350A37129004,1,27978.417,,,,,
350A37-1290-04,1,27978.417,,,,,
350A37129100,1,5806.7454,,,,,
350A37-1291-00,1,5806.7454,,,,,
350A37129200,1,10061.6544,,,,,
350A37-1292-00,1,10061.6544,,,,,
350A37129421,1,107.8191,,,,,
350A 37 1294 21,1,107.8191,,,,,
350A37-1294-21,1,107.8191,,,,,
350A37129620,1,568.0056,,,,,
350A37-1296-20,1,568.0056,,,,,
350A3712992001,5,39.3327,,,,,
350A37-1299-2001,5,39.3327,,,,,
350A 37 1299 20 01,5,39.3327,,,,,
350A37151305,1,1622.3151,,,,,
350A37-1513-05,1,1622.3151,,,,,
350A37151520,1,87.6438,,,,,
350A37-1515-20,1,87.6438,,,,,
350A38021100,1,12690.3246,,,,,
350A38-0211-00,1,12690.3246,,,,,
350A38101921,1,294.5037,,,,,
350A38-1019-21,1,294.5037,,,,,
350A38102021,1,292.1547,,,,,
350A38-1020-21,1,292.1547,,,,,
350A38102221,1,69.339,,,,,
350A38-1022-21,1,69.339,,,,,
350A38102320,1,133.545,,,,,
350A 38 1023 20,1,133.545,,,,,
350A38-1023-20,1,133.545,,,,,
350A38102321,1,101.9988,,,,,
350A 38 1023 21,1,101.9988,,,,,
350A38-1023-21,1,101.9988,,,,,
350A38102420,1,115.7013,,,,,
350A38-1024-20,1,115.7013,,,,,
350A38102520,1,72.1404,,,,,
350A38-1025-20,1,72.1404,,,,,
350A38103120,1,133.1709,,,,,
350A 38 1031 20,1,133.1709,,,,,
350A38-1031-20,1,133.1709,,,,,
350A38103320,1,331.0959,,,,,
350A38-1033-20,1,331.0959,,,,,
350A38103220,1,145.7859,,,,,
350A 38 1032 20,1,145.7859,,,,,
350A38-1032-20,1,145.7859,,,,,
350A38103420,1,320.2209,,,,,
350A38-1034-20,1,320.2209,,,,,
350A38104020,1,2725.0053,,,,,
350A38-1040-20,1,2725.0053,,,,,
350A41017103,1,1810.8963,,,,,
350A41-0171-03,1,1810.8963,,,,,
350A41017104,1,1713.5868,,,,,
350A41-0171-04,1,1713.5868,,,,,
350A41017124,1,212.0538,,,,,
350A41-0171-24,1,212.0538,,,,,
350A41017126,1,111.4557,,,,,
350A41-0171-26,1,111.4557,,,,,
350A41017128,1,231.9768,,,,,
350A41-0171-28,1,231.9768,,,,,
350A41017156,1,149.4399,,,,,
350A41-0171-56,1,149.4399,,,,,
350A41017155,1,149.4312,,,,,
350A41-0171-55,1,149.4312,,,,,
350A4101720401,1,478.6044,,,,,
350A41-0172-0401,1,478.6044,,,,,
350A4101720501,1,478.6044,,,,,
350A41-0172-0501,1,478.6044,,,,,
350A41017207,1,590.1123,,,,,
350A41-0172-07,1,590.1123,,,,,
350A41017206,1,590.1123,,,,,
350A41-0172-06,1,590.1123,,,,,
350A41017226,2,32.1987,,,,,
350A 41 0172 26,2,32.1987,,,,,
350A41-0172-26,2,32.1987,,,,,
350A41017228,2,32.9469,,,,,
350A 41 0172 28,2,32.9469,,,,,
350A41-0172-28,2,32.9469,,,,,
350A4101750202,1,630.315,,,,,
350A41-0175-0202,1,630.315,,,,,
350A4101750302,1,630.315,,,,,
350A41-0175-0302,1,630.315,,,,,
350A41018522,1,197.2986,,,,,
350A41-0185-22,1,197.2986,,,,,
350A41018523,1,216.8823,,,,,
350A41-0185-23,1,216.8823,,,,,
350A41018524,1,246.6102,,,,,
350A41-0185-24,1,246.6102,,,,,
350A41018552,1,350.9058,,,,,
350A41-0185-52,1,350.9058,,,,,
350A41018620,1,268.9953,,,,,
350A41-0186-20,1,268.9953,,,,,
350A41018720,1,87.3741,,,,,
350A41-0187-20,1,87.3741,,,,,
350A41100921,1,156.0171,,,,,
350A41-1009-21,1,156.0171,,,,,
350A41101120,1,51.0255,,,,,
350A 41 1011 20,1,51.0255,,,,,
350A41-1011-20,1,51.0255,,,,,
350A41101021,1,932.553,,,,,
350A41-1010-21,1,932.553,,,,,
350A41101220,1,53.6964,,,,,
350A 41 1012 20,1,53.6964,,,,,
350A41-1012-20,1,53.6964,,,,,
350A41101320,1,43.2477,,,,,
350A 41 1013 20,1,43.2477,,,,,
350A41-1013-20,1,43.2477,,,,,
350A41101421,1,41.6121,,,,,
350A41-1014-21,1,41.6121,,,,,
350A4110161251,1,10063.1595,,,,,
350A41-1016-1251,1,10063.1595,,,,,
350A4110161255,1,9589.9404,,,,,
350A41-1016-1255,1,9589.9404,,,,,
350A4110161351,1,9782.3757,,,,,
350A41-1016-1351,1,9782.3757,,,,,
350A4110161355,1,9575.4723,,,,,
350A41-1016-1355,1,9575.4723,,,,,
350A41101672,1,431.5809,,,,,
350A41-1016-72,1,431.5809,,,,,
350A41101726,1,299.6193,,,,,
350A41-1017-26,1,299.6193,,,,,
350A41102720,2,67.2945,,,,,
350A 41 1027 20,2,67.2945,,,,,
350A41-1027-20,2,67.2945,,,,,
350A41102723,1,47.3802,,,,,
350A 41 1027 23,1,47.3802,,,,,
350A41-1027-23,1,47.3802,,,,,
350A41104621,1,385.3056,,,,,
350A41-1046-21,1,385.3056,,,,,
350A41104821,1,81.8061,,,,,
350A41-1048-21,1,81.8061,,,,,
350A41105122,1,455.3232,,,,,
350A41-1051-22,1,455.3232,,,,,
350A41105221,1,84.9729,,,,,
350A41-1052-21,1,84.9729,,,,,
350A41105321,1,92.0982,,,,,
350A41-1053-21,1,92.0982,,,,,
350A41105421,5,52.4001,,,,,
350A41-1054-21,5,52.4001,,,,,
350A41105520,1,530.9001,,,,,
350A41-1055-20,1,530.9001,,,,,
350A41107620,1,674.0499,,,,,
350A41-1076-20,1,674.0499,,,,,
350A41107724,1,838.4625,,,,,
350A41-1077-24,1,838.4625,,,,,
350A41107725,1,926.4021,,,,,
350A41-1077-25,1,926.4021,,,,,
350A41107921,1,905.8266,,,,,
350A41-1079-21,1,905.8266,,,,,
350A41108820,1,47.5194,,,,,
350A 41 1088 20,1,47.5194,,,,,
350A41-1088-20,1,47.5194,,,,,
350A41108920,1,42.6909,,,,,
350A 41 1089 20,1,42.6909,,,,,
350A41-1089-20,1,42.6909,,,,,
350A41109020,1,53.2875,,,,,
350A 41 1090 20,1,53.2875,,,,,
350A41-1090-20,1,53.2875,,,,,
350A41109222,1,453.3483,,,,,
350A41-1092-22,1,453.3483,,,,,
350A41109321,1,155.8605,,,,,
350A41-1093-21,1,155.8605,,,,,
350A41109520,10,7.8213,,,,,
350A41-1095-20,10,7.8213,,,,,
350A41109621,2,14.9205,,,,,
350A 41 1096 21,2,14.9205,,,,,
350A41-1096-21,2,14.9205,,,,,
350A41109720,1,1076.277,,,,,
350A41-1097-20,1,1076.277,,,,,
350A41109820,1,48.0849,,,,,
350A 41 1098 20,1,48.0849,,,,,
350A41-1098-20,1,48.0849,,,,,
350A41109920,1,45.9099,,,,,
350A 41 1099 20,1,45.9099,,,,,
350A41-1099-20,1,45.9099,,,,,
350A5102000002,1,1454.7357,,,,,
350A51-0200-0002,1,1454.7357,,,,,
350A51100420,1,468.1209,,,,,
350A51-1004-20,1,468.1209,,,,,
350A51100821,1,199.2387,,,,,
350A51-1008-21,1,199.2387,,,,,
350A51101120,1,261.522,,,,,
350A 51 1011 20,1,261.522,,,,,
350A51-1011-20,1,261.522,,,,,
350A51101320,10,2.9841,,,,,
350A51-1013-20,10,2.9841,,,,,
350A51101200,1,18.8442,,,,,
350A51-1012-00,1,18.8442,,,,,
350A 51 1012 00,1,18.8442,,,,,
350A51101421,1,108.6108,,,,,
350A51-1014-21,1,108.6108,,,,,
350A51101920,1,105.183,,,,,
350A51-1019-20,1,105.183,,,,,
350A51102020,1,461.6307,,,,,
350A51-1020-20,1,461.6307,,,,,
350A51102121,1,300.0543,,,,,
350A51-1021-21,1,300.0543,,,,,
350A51102420,1,128.3163,,,,,
350A51-1024-20,1,128.3163,,,,,
350A51102500,1,261.8178,,,,,
350A51-1025-00,1,261.8178,,,,,
350A51200420,1,158.9838,,,,,
350A51-2004-20,1,158.9838,,,,,
350A51200520,1,258.6075,,,,,
350A 51 2005 20,1,258.6075,,,,,
350A51-2005-20,1,258.6075,,,,,
52134661,1,258.6075,,,,,
350A52010023,1,135.5721,,,,,
350A52-0100-23,1,135.5721,,,,,
350A52100801,1,603.1449,,,,,
350A52-1008-01,1,603.1449,,,,,
350A52100900,1,4393.3782,,,,,
350A52-1009-00,1,4393.3782,,,,,
350A5210090301,1,3858.6066,,,,,
350A52-1009-0301,1,3858.6066,,,,,
350A52104121,1,138.5823,,,,,
350A52-1041-21,1,138.5823,,,,,
350A52104722,1,369.9849,,,,,
350A52-1047-22,1,369.9849,,,,,
350A52104920,1,729.0948,,,,,
350A52-1049-20,1,729.0948,,,,,
350A52105001,1,1280.9358,,,,,
350A52-1050-01,1,1280.9358,,,,,
350A52106602,1,966.0219,,,,,
350A52-1066-02,1,966.0219,,,,,
350A52106603,1,930.291,,,,,
350A52-1066-03,1,930.291,,,,,
350A52106721,1,247.3584,,,,,
350A52-1067-21,1,247.3584,,,,,
350A52106820,1,335.3763,,,,,
350A52-1068-20,1,335.3763,,,,,
350A52107200,1,478.6827,,,,,
350A52-1072-00,1,478.6827,,,,,
350A52108520,1,17.6088,,,,,
350A52-1085-20,1,17.6088,,,,,
350A52108720,1,135.6852,,,,,
350A52-1087-20,1,135.6852,,,,,
350A52108800,1,939.1389,,,,,
350A52-1088-00,1,939.1389,,,,,
350A52108900,1,682.9935,,,,,
350A52-1089-00,1,682.9935,,,,,
350A52109000,1,417.7827,,,,,
350A52-1090-00,1,417.7827,,,,,
350A52109220,1,337.3077,,,,,
350A52-1092-20,1,337.3077,,,,,
350A5301005101,1,409.7352,,,,,
350A 53 0100 5101,1,409.7352,,,,,
350A53-0100-5101,1,409.7352,,,,,
350A53101324,1,13.4241,,,,,
350A53-1013-24,1,13.4241,,,,,
350A53103720,1,28.4229,,,,,
350A53-1037-20,1,28.4229,,,,,
350A53103820,1,47.9631,,,,,
350A53-1038-20,1,47.9631,,,,,
350A53103920,10,5.5332,,,,,
350A53-1039-20,10,5.5332,,,,,
350A53104027,1,64.2669,,,,,
350A53-1040-27,1,64.2669,,,,,
350A53104720,1,111.0816,,,,,
350A53-1047-20,1,111.0816,,,,,
350A53104721,1,110.4552,,,,,
350A53-1047-21,1,110.4552,,,,,
350A53104822,1,236.205,,,,,
350A53-1048-22,1,236.205,,,,,
350A53104823,1,236.553,,,,,
350A53-1048-23,1,236.553,,,,,
350A53104920,1,63.9798,,,,,
350A53-1049-20,1,63.9798,,,,,
350A5310520351,1,1384.3614,,,,,
350A53-1052-0351,1,1384.3614,,,,,
350A53105203,1,455.2188,,,,,
350A 53 1052 03,1,455.2188,,,,,
350A53-1052-03,1,455.2188,,,,,
350A53105300,1,33.2775,,,,,
350A53-1053-00,1,33.2775,,,,,
350A 53 1053 00,1,33.2775,,,,,
350A53105720,1,55.2537,,,,,
350A53-1057-20,1,55.2537,,,,,
350A53106721,1,251.169,,,,,
350A 53 1067 21,1,251.169,,,,,
350A53-1067-21,1,251.169,,,,,
350A53106801,1,663.6795,,,,,
350A53-1068-01,1,663.6795,,,,,
350A53107521,1,2007.1683,,,,,
350A53-1075-21,1,2007.1683,,,,,
350A53107920,1,245.862,,,,,
350A53-1079-20,1,245.862,,,,,
350A5310810230,1,5348.412,,,,,
350A53-1081-0230,1,5348.412,,,,,
350A5310810231,1,4611.9657,,,,,
350A53-1081-0231,1,4611.9657,,,,,
350A53108400,1,503.1036,,,,,
350A53-1084-00,1,503.1036,,,,,
350A53108820,1,271.2747,,,,,
350A53-1088-20,1,271.2747,,,,,
350A53109210,1,2260.2426,,,,,
350A53-1092-10,1,2260.2426,,,,,
350A53400420,1,218.6223,,,,,
350A 53 4004 20,1,218.6223,,,,,
350A53-4004-20,1,218.6223,,,,,
350A5401002751,1,83.1111,,,,,
350A54-0100-2751,1,83.1111,,,,,
350A5402015951,1,242.2776,,,,,
350A54-0201-5951,1,242.2776,,,,,
350A54020162,1,109.3242,,,,,
350A54-0201-62,1,109.3242,,,,,
350A54021600,1,142.0536,,,,,
350A54-0216-00,1,142.0536,,,,,
350A54021920,1,262.6008,,,,,
350A54-0219-20,1,262.6008,,,,,
350A54022222,1,110.3421,,,,,
350A54-0222-22,1,110.3421,,,,,
350A54022223,1,191.6349,,,,,
350A54-0222-23,1,191.6349,,,,,
350A54022901,1,27071.7117,,,,,
350A54-0229-01,1,27071.7117,,,,,
QB0390,1,27071.7117,,,,,
350A54023622,1,131.9616,,,,,
350A54-0236-22,1,131.9616,,,,,
350A54023623,1,135.4677,,,,,
350A54-0236-23,1,135.4677,,,,,
350A54024120,1,459.8124,,,,,
350A54-0241-20,1,459.8124,,,,,
QB03361,1,459.8124,,,,,
350A54024400,1,4251.5769,,,,,
350A54-0244-00,1,4251.5769,,,,,
350A54024200,1,705.7701,,,,,
350A 54 0242 00,1,705.7701,,,,,
350A54-0242-00,1,705.7701,,,,,
350A5402450101,1,543.5934,,,,,
350A54-0245-0101,1,543.5934,,,,,
350A54024720,1,2115.4746,,,,,
350A54-0247-20,1,2115.4746,,,,,
350A54024900,1,462.0396,,,,,
350A54-0249-00,1,462.0396,,,,,
350A54101220,1,594.8451,,,,,
350A54-1012-20,1,594.8451,,,,,
350A54101900,1,141.5229,,,,,
350A54-1019-00,1,141.5229,,,,,
350A54102600,1,1139.4216,,,,,
350A54-1026-00,1,1139.4216,,,,,
350A54103120,1,106.4184,,,,,
350A54-1031-20,1,106.4184,,,,,
350A54105300,1,876.8643,,,,,
350A54-1053-00,1,876.8643,,,,,
350A54105520,1,172.9299,,,,,
350A54-1055-20,1,172.9299,,,,,
350A54106803,1,225.156,,,,,
350A54-1068-03,1,225.156,,,,,
350A54106804,1,224.9037,,,,,
350A54-1068-04,1,224.9037,,,,,
350A54106827,1,131.979,,,,,
350A54-1068-27,1,131.979,,,,,
350A54107501,1,134.7543,,,,,
350A54-1075-01,1,134.7543,,,,,
350A54107820,1,17.4522,,,,,
350A54-1078-20,1,17.4522,,,,,
350A54107903,1,1590.0816,,,,,
350A54-1079-03,1,1590.0816,,,,,
350A54107901,1,1635.078,,,,,
350A54-1079-01,1,1635.078,,,,,
350A54107902,1,1654.74,,,,,
350A54-1079-02,1,1654.74,,,,,
350A54108100,1,7550.3298,,,,,
350A54-1081-00,1,7550.3298,,,,,
350A54108421,1,238.3104,,,,,
350A 54 1084 21,1,238.3104,,,,,
350A54-1084-21,1,238.3104,,,,,
350A54108521,1,114.5964,,,,,
350A54-1085-21,1,114.5964,,,,,
350A54108820,1,31.6245,,,,,
350A54-1088-20,1,31.6245,,,,,
350A54109100,1,484.7814,,,,,
350A54-1091-00,1,484.7814,,,,,
350A54111100,1,495.9957,,,,,
350A54-1111-00,1,495.9957,,,,,
350A54111220,1,235.4742,,,,,
350A54-1112-20,1,235.4742,,,,,
350A54111402,1,1086.5778,,,,,
350A54-1114-02,1,1086.5778,,,,,
350A54111501,1,108.4716,,,,,
350A54-1115-01,1,108.4716,,,,,
350A54111620,1,109.7766,,,,,
350A54-1116-20,1,109.7766,,,,,
350A54111621,1,240.4332,,,,,
350A54-1116-21,1,240.4332,,,,,
350A54111700,1,44.0133,,,,,
350A54-1117-00,1,44.0133,,,,,
350A54112000,1,709.5024,,,,,
350A54-1120-00,1,709.5024,,,,,
350A54112120,1,876.1944,,,,,
350A54-1121-20,1,876.1944,,,,,
350A54112220,1,114.7269,,,,,
350A54-1122-20,1,114.7269,,,,,
350A54112420,1,88.4616,,,,,
350A54-1124-20,1,88.4616,,,,,
350A54112600,1,142.2276,,,,,
350A54-1126-00,1,142.2276,,,,,
350A54112900,1,243.4173,,,,,
350A54-1129-00,1,243.4173,,,,,
350A54112902,1,131.2308,,,,,
350A54-1129-02,1,131.2308,,,,,
350A54112904,1,645.3312,,,,,
350A54-1129-04,1,645.3312,,,,,
350A54113321,1,108.2454,,,,,
350A54-1133-21,1,108.2454,,,,,
350A54113420,1,83.5026,,,,,
350A54-1134-20,1,83.5026,,,,,
350A 54 1134 20,1,83.5026,,,,,
350A54113520,1,83.8158,,,,,
350A54-1135-20,1,83.8158,,,,,
350A 54 1135 20,1,83.8158,,,,,
350A54113620,1,139.4958,,,,,
350A54-1136-20,1,139.4958,,,,,
350A54113720,1,335.9766,,,,,
350A54-1137-20,1,335.9766,,,,,
350A54113800,1,672.6927,,,,,
350A54-1138-00,1,672.6927,,,,,
350A54113801,1,282.0801,,,,,
350A54-1138-01,1,282.0801,,,,,
350A54113920,1,58.029,,,,,
350A54-1139-20,1,58.029,,,,,
350A54114220,1,151.0842,,,,,
350A54-1142-20,1,151.0842,,,,,
350A54114320,1,438.393,,,,,
350A54-1143-20,1,438.393,,,,,
350A54114420,1,378.972,,,,,
350A54-1144-20,1,378.972,,,,,
350A54114522,1,725.0406,,,,,
350A54-1145-22,1,725.0406,,,,,
350A54114524,1,550.5795,,,,,
350A54-1145-24,1,550.5795,,,,,
350A54114525,1,693.4335,,,,,
350A54-1145-25,1,693.4335,,,,,
350A54120102,1,1586.6103,,,,,
350A54-1201-02,1,1586.6103,,,,,
350A55100200,1,69.3477,,,,,
350A55-1002-00,1,69.3477,,,,,
350A55100321,1,25.2039,,,,,
350A 55 1003 21,1,25.2039,,,,,
350A55-1003-21,1,25.2039,,,,,
350A55100521,5,12.7629,,,,,
350A55-1005-21,5,12.7629,,,,,
350A55102220,1,98.5362,,,,,
350A55-1022-20,1,98.5362,,,,,
350A55103112,1,842.1774,,,,,
350A55-1031-12,1,842.1774,,,,,
350A55103113,1,822.2022,,,,,
350A55-1031-13,1,822.2022,,,,,
350A55103114,1,617.8392,,,,,
350A55-1031-14,1,617.8392,,,,,
350A55104321,1,136.8162,,,,,
350A55-1043-21,1,136.8162,,,,,
350A55104421,2,44.4222,,,,,
350A 55 1044 21,2,44.4222,,,,,
350A55-1044-21,2,44.4222,,,,,
350A55104520,1,105.4092,,,,,
350A55-1045-20,1,105.4092,,,,,
350A55104621,1,77.7867,,,,,
350A55-1046-21,1,77.7867,,,,,
350A55104721,1,95.6739,,,,,
350A55-1047-21,1,95.6739,,,,,
350A55110322,10,10.3878,,,,,
350A55-1103-22,10,10.3878,,,,,
350A55111921,1,154.6512,,,,,
350A 55 1119 21,1,154.6512,,,,,
350A55-1119-21,1,154.6512,,,,,
350A55111922,1,227.6007,,,,,
350A55-1119-22,1,227.6007,,,,,
350A55112020,1,57.0807,,,,,
350A 55 1120 20,1,57.0807,,,,,
350A55-1120-20,1,57.0807,,,,,
350A55112400,1,399.0168,,,,,
350A55-1124-00,1,399.0168,,,,,
350A55112720,1,132.327,,,,,
350A55-1127-20,1,132.327,,,,,
350A55113020,1,439.6458,,,,,
350A55-1130-20,1,439.6458,,,,,
350A55113120,1,105.3222,,,,,
350A55-1131-20,1,105.3222,,,,,
350A55113220,1,853.7136,,,,,
350A55-1132-20,1,853.7136,,,,,
350A55113720,1,521.4171,,,,,
350A55-1137-20,1,521.4171,,,,,
350A55152200,1,965.9175,,,,,
350A55-1522-00,1,965.9175,,,,,
350A55152401,1,345.9033,,,,,
350A55-1524-01,1,345.9033,,,,,
350A55152501,1,1078.6695,,,,,
350A55-1525-01,1,1078.6695,,,,,
350A55152522,1,773.9433,,,,,
350A55-1525-22,1,773.9433,,,,,
350A55152523,1,675.7899,,,,,
350A55-1525-23,1,675.7899,,,,,
350A55152620,1,498.7101,,,,,
350A55-1526-20,1,498.7101,,,,,
350A55152921,1,352.3935,,,,,
350A55153620,1,220.9017,,,,,
350A55-1536-20,1,220.9017,,,,,
350A55153720,1,194.4189,,,,,
350A55-1537-20,1,194.4189,,,,,
350A57100320,1,662.331,,,,,
350A57-1003-20,1,662.331,,,,,
350A57100820,1,59.3949,,,,,
350A57-1008-20,1,59.3949,,,,,
350A57100821,1,137.1903,,,,,
350A57-1008-21,1,137.1903,,,,,
350A57105300,1,193.0443,,,,,
350A57-1053-00,1,193.0443,,,,,
350A57105400,1,70.7571,,,,,
350A57-1054-00,1,70.7571,,,,,
350A57105721,1,115.9275,,,,,
350A 57 1057 21,1,115.9275,,,,,
350A57-1057-21,1,115.9275,,,,,
350A57105820,1,46.4841,,,,,
350A57-1058-20,1,46.4841,,,,,
350A57105821,1,17.8698,,,,,
350A 57 1058 21,1,17.8698,,,,,
350A57-1058-21,1,17.8698,,,,,
350A57116005,1,665.3499,,,,,
350A57-1160-05,1,665.3499,,,,,
350A57116621,1,74.1327,,,,,
350A57-1166-21,1,74.1327,,,,,
350A57116820,2,35.5308,,,,,
350A 57 1168 20,2,35.5308,,,,,
350A57-1168-20,2,35.5308,,,,,
350A57117703,1,242.4429,,,,,
350A57-1177-03,1,242.4429,,,,,
350A57117720,1,155.73,,,,,
350A57-1177-20,1,155.73,,,,,
350A57120420,1,36.1311,,,,,
350A 57 1204 20,1,36.1311,,,,,
350A57-1204-20,1,36.1311,,,,,
350A57120421,1,109.1067,,,,,
350A 57 1204 21,1,109.1067,,,,,
350A57-1204-21,1,109.1067,,,,,
350A57130420,1,40.1157,,,,,
350A 57 1304 20,1,40.1157,,,,,
350A57-1304-20,1,40.1157,,,,,
350A57135604,1,504.0258,,,,,
350A57-1356-04,1,504.0258,,,,,
350A57135605,1,516.1275,,,,,
350A57-1356-05,1,516.1275,,,,,
350A57147220,1,667.5075,,,,,
350A57-1472-20,1,667.5075,,,,,
350A57147421,1,236.9271,,,,,
350A57-1474-21,1,236.9271,,,,,
350A57147321,1,222.8331,,,,,
350A57-1473-21,1,222.8331,,,,,
350A57147720,1,283.9854,,,,,
350A57-1477-20,1,283.9854,,,,,
350A57147620,1,743.0583,,,,,
350A57-1476-20,1,743.0583,,,,,
350A57149000,1,1201.2525,,,,,
350A57-1490-00,1,1201.2525,,,,,
350A57501820,1,179.0286,,,,,
350A57-5018-20,1,179.0286,,,,,
350A57501920,1,54.7752,,,,,
350A57-5019-20,1,54.7752,,,,,
350A57502020,1,29.754,,,,,
350A57 5020 20,1,29.754,,,,,
350A57-5020-20,1,29.754,,,,,
350A57502820,1,241.3728,,,,,
350A57-5028-20,1,241.3728,,,,,
350A57502920,1,32.7903,,,,,
350A 57 5029 20,1,32.7903,,,,,
350A57-5029-20,1,32.7903,,,,,
350A57503220,1,390.2298,,,,,
350A57-5032-20,1,390.2298,,,,,
350A57503320,1,154.9992,,,,,
350A57-5033-20,1,154.9992,,,,,
350A57503720,1,26.8308,,,,,
350A 57 5037 20,1,26.8308,,,,,
350A57-5037-20,1,26.8308,,,,,
350A57507120,1,50.1816,,,,,
350A57-5071-20,1,50.1816,,,,,
350A58004523,1,366.7833,,,,,
350A58-0045-23,1,366.7833,,,,,
350A58004821,1,389.2728,,,,,
350A58-0048-21,1,389.2728,,,,,
350A58004820,1,389.2728,,,,,
350A58-0048-20,1,389.2728,,,,,
350A58006020,1,192.8964,,,,,
350A58-0060-20,1,192.8964,,,,,
350A58010137,5,5.829,,,,,
350A58-0101-37,5,5.829,,,,,
350A580101AA,5,27.6312,,,,,
350A 58 0101 AA,5,27.6312,,,,,
350A58-0101-AA,5,27.6312,,,,,
350A5801040201,1,5857.884,,,,,
350A58-0104-0201,1,5857.884,,,,,
350A5801040301,1,5920.9155,,,,,
350A58-0104-0301,1,5920.9155,,,,,
350A5801080601,1,2542.8186,,,,,
350A58-0108-0601,1,2542.8186,,,,,
350A5801100802,1,13716.3069,,,,,
350A58-0110-0802,1,13716.3069,,,,,
350A5801101204,1,15421.3068,,,,,
350A58-0110-1204,1,15421.3068,,,,,
350A5801101305,1,13250.1174,,,,,
350A58-0110-1305,1,13250.1174,,,,,
350A580110AL,1,122.6439,,,,,
350A58-0110-AL,1,122.6439,,,,,
350A580110AN,1,257.3025,,,,,
350A58-0110-AN,1,257.3025,,,,,
350A580110AK,1,123.8358,,,,,
350A58-0110-AK,1,123.8358,,,,,
350A580110BN,1,401.7834,,,,,
350A58-0110-BN,1,401.7834,,,,,
350A58011112,1,710.9205,,,,,
350A58-0111-12,1,710.9205,,,,,
350A58011113,1,872.7144,,,,,
350A58-0111-13,1,872.7144,,,,,
350A58011147,1,84.3465,,,,,
350A58-0111-47,1,84.3465,,,,,
350A58011148,1,80.8404,,,,,
350A58-0111-48,1,80.8404,,,,,
